alias,canonical,source,confidence
痨瘵/痨瘵(肺结核),痨瘵(肺结核),term_sheet2,1.0
痫/痫病(癫痫),痫病(癫痫),term_sheet2,1.0
痫病,暑热疮(夏季皮炎),term_sheet2,1.0
痫病,暴喑(突然失音),term_sheet2,1.0
痫病,气血失和,term_sheet2,1.0
痫病,痫病,term_sheet2,1.0
痫病,痫病,term_sheet3_self,0.6
痫病,痫病,term_sheet4_self,0.6
痫病,痫病(癫痫),term_sheet2,1.0
痫病,痫病等,term_sheet3_self,0.6
痫病,聚星(瞳孔散大),term_sheet2,1.0
痫病,阳虚鼻窍失煦,term_sheet2,1.0
痫病(癫痫),痫病(癫痫),term_sheet2,1.0
痫病/痫病(癫痫),痫病(癫痫),term_sheet2,1.0
痫病等,痫病,term_sheet3_self,0.6
痫病等,痫病等,term_sheet3_self,0.6
痫病风痰闭神,水湿内停,term_sheet2,1.0
痫病风痰闭神,痫病风痰闭神,term_sheet2,1.0
痫病风痰闭神/痫病风痰闭神,痫病风痰闭神,term_sheet2,1.0
痫病风痰闭神证,水湿内停,term_sheet2,1.0
痫病风痰闭神证,痫病风痰闭神证,term_sheet3_self,0.6
痫病风痰闭神证,痫病风痰闭神证,term_sheet4_self,0.6
痫症,痫症,term_sheet2,1.0
痫症,痫症,term_sheet3_self,0.6
痫症,痫症,term_sheet4_self,0.6
痫症,痫症(癫痫),term_sheet2,1.0
痫症,痫症等,term_sheet3_self,0.6
痫症(癫痫),痫症(癫痫),term_sheet2,1.0
痫症/痫症(癫痫),痫症(癫痫),term_sheet2,1.0
痫症等,痫症,term_sheet3_self,0.6
痫症等,痫症等,term_sheet3_self,0.6
痫证,痫证,term_sheet2,1.0
痫证,痫证,term_sheet4_self,0.6
痫证,痫证(癫痫),term_sheet2,1.0
痫证(癫痫),痫证(癫痫),term_sheet2,1.0
痫证/痫证(癫痫),痫证(癫痫),term_sheet2,1.0
痰中夹血,痰中夹血,term_sheet1,1.0
痰凝,痰凝,term_sheet2,1.0
痰凝,脾虚痰湿,term_sheet2,1.0
痰凝/痰凝,痰凝,term_sheet2,1.0
痰凝耳窍,痰凝耳窍,term_sheet2,1.0
痰凝耳窍/痰凝耳窍,痰凝耳窍,term_sheet2,1.0
痰凝耳窍证,痰凝耳窍,term_sheet2,1.0
痰凝耳窍证,痰凝耳窍证,term_sheet3_self,0.6
痰凝耳窍证,痰凝耳窍证,term_sheet4_self,0.6
痰凝肌肤,痰凝肌肤,term_sheet2,1.0
痰凝肌肤/痰凝肌肤,痰凝肌肤,term_sheet2,1.0
痰凝肌肤证,痰凝肌肤,term_sheet2,1.0
痰凝肌肤证,痰凝肌肤证,term_sheet3_self,0.6
痰凝肌肤证,痰凝肌肤证,term_sheet4_self,0.6
痰凝肌肤证,痰凝肌肤证等,term_sheet3_self,0.6
痰凝肌肤证等,痰凝肌肤证,term_sheet3_self,0.6
痰凝肌肤证等,痰凝肌肤证等,term_sheet3_self,0.6
痰凝胞宫,痰凝胞宫,term_sheet2,1.0
痰凝胞宫/痰凝胞宫,痰凝胞宫,term_sheet2,1.0
痰凝胞宫证,痰凝胞宫,term_sheet2,1.0
痰凝胞宫证,痰凝胞宫证,term_sheet3_self,0.6
痰凝胞宫证,痰凝胞宫证,term_sheet4_self,0.6
痰凝血瘀,痰凝血瘀,term_sheet2,1.0
痰凝血瘀/痰凝血瘀,痰凝血瘀,term_sheet2,1.0
痰凝血瘀证,痰凝血瘀,term_sheet2,1.0
痰凝血瘀证,痰凝血瘀证,term_sheet3_self,0.6
痰凝血瘀证,痰凝血瘀证,term_sheet4_self,0.6
痰凝血瘀证,痰凝血瘀证等,term_sheet3_self,0.6
痰凝血瘀证等,痰凝血瘀证,term_sheet3_self,0.6
痰凝血瘀证等,痰凝血瘀证等,term_sheet3_self,0.6
痰凝证,痰凝证,term_sheet3_self,0.6
痰凝证,痰凝证,term_sheet4_self,0.6
痰凝证,脾虚痰湿,term_sheet2,1.0
痰包,痰包,term_sheet2,1.0
痰包,痰包,term_sheet3_self,0.6
痰包,痰包,term_sheet4_self,0.6
痰包,痰包(痰核),term_sheet2,1.0
痰包(痰核),痰包(痰核),term_sheet2,1.0
痰包/痰包(痰核),痰包(痰核),term_sheet2,1.0
痰厥,水轮气虚血亏,term_sheet2,1.0
痰厥,痰厥,term_sheet2,1.0
痰厥,痰厥,term_sheet3_self,0.6
痰厥,痰厥,term_sheet4_self,0.6
痰厥,痰厥等,term_sheet3_self,0.6
痰厥,风寒湿痹,term_sheet2,1.0
痰厥/痰厥,痰厥,term_sheet2,1.0
痰厥头痛,痰厥头痛,term_sheet2,1.0
痰厥头痛,痰厥头痛,term_sheet4_self,0.6
痰厥头痛/痰厥头痛,痰厥头痛,term_sheet2,1.0
痰厥等,痰厥,term_sheet3_self,0.6
痰厥等,痰厥等,term_sheet3_self,0.6
痰壅气阻,痰壅气阻,term_sheet2,1.0
痰壅气阻/痰壅气阻,痰壅气阻,term_sheet2,1.0
痰壅气阻证,痰壅气阻,term_sheet2,1.0
痰壅气阻证,痰壅气阻证,term_sheet3_self,0.6
痰壅气阻证,痰壅气阻证,term_sheet4_self,0.6
痰多质稀,痰多质稀,term_sheet1,1.0
痰多质稠,痰多质稠,term_sheet1,1.0
痰少质稀,痰少质稀,term_sheet1,1.0
痰少质稠,痰少质稠,term_sheet1,1.0
痰核,痰包(痰核),term_sheet2,1.0
痰核流注,痰核流注,term_sheet2,1.0
痰核流注/痰核流注,痰核流注,term_sheet2,1.0
痰核流注证,痰核流注,term_sheet2,1.0
痰核流注证,痰核流注证,term_sheet3_self,0.6
痰核流注证,痰核流注证,term_sheet4_self,0.6
痰核留结,痰核留结,term_sheet2,1.0
痰核留结/痰核留结,痰核留结,term_sheet2,1.0
痰核留结证,痰核留结,term_sheet2,1.0
痰核留结证,痰核留结证,term_sheet3_self,0.6
痰核留结证,痰核留结证,term_sheet4_self,0.6
痰毒凝结,痰毒凝结,term_sheet2,1.0
痰毒凝结/痰毒凝结,痰毒凝结,term_sheet2,1.0
痰毒凝结证,痰毒凝结,term_sheet2,1.0
痰毒凝结证,痰毒凝结证,term_sheet3_self,0.6
痰毒凝结证,痰毒凝结证,term_sheet4_self,0.6
痰气,痰气,term_sheet2,1.0
痰气,痰气,term_sheet3_self,0.6
痰气,痰气,term_sheet4_self,0.6
痰气/痰气,痰气,term_sheet2,1.0
痰气互结,津血亏虚,term_sheet2,1.0
痰气互结,痰气互结,term_sheet2,1.0
痰气互结,痿蹙(肢体无力),term_sheet2,1.0
痰气互结/痰气互结,痰气互结,term_sheet2,1.0
痰气互结证,津血亏虚,term_sheet2,1.0
痰气互结证,痰气互结,term_sheet2,1.0
痰气互结证,痰气互结证,term_sheet3_self,0.6
痰气互结证,痰气互结证,term_sheet4_self,0.6
痰气互结证,痿蹙(肢体无力),term_sheet2,1.0
痰气交阻,痰气交阻,term_sheet2,1.0
痰气交阻/痰气交阻,痰气交阻,term_sheet2,1.0
痰气交阻证,痰气交阻,term_sheet2,1.0
痰气交阻证,痰气交阻证,term_sheet3_self,0.6
痰气交阻证,痰气交阻证,term_sheet4_self,0.6
痰气浸淫,痰气浸淫,term_sheet2,1.0
痰气浸淫,痰气浸淫,term_sheet3_self,0.6
痰气浸淫,痰气浸淫,term_sheet4_self,0.6
痰气浸淫/痰气浸淫,痰气浸淫,term_sheet2,1.0
痰气郁结,急性咽喉,term_sheet2,1.0
痰气郁结,急性咽喉病,term_sheet2,1.0
痰气郁结,急性鼻瘠,term_sheet2,1.0
痰气郁结,津枯热炽,term_sheet2,1.0
痰气郁结,病情轻浅,term_sheet2,1.0
痰气郁结,痰气郁结,term_sheet2,1.0
痰气郁结,肺脾有热,term_sheet2,1.0
痰气郁结,雷头风(头痛伴有眼部症状),term_sheet2,1.0
痰气郁结,鼻窦痰核,term_sheet2,1.0
痰气郁结/痰气郁结,痰气郁结,term_sheet2,1.0
痰气郁结证,急性咽喉,term_sheet2,1.0
痰气郁结证,急性咽喉病,term_sheet2,1.0
痰气郁结证,急性鼻瘠,term_sheet2,1.0
痰气郁结证,津枯热炽,term_sheet2,1.0
痰气郁结证,病情轻浅,term_sheet2,1.0
痰气郁结证,痰气郁结,term_sheet2,1.0
痰气郁结证,痰气郁结证,term_sheet3_self,0.6
痰气郁结证,痰气郁结证,term_sheet4_self,0.6
痰气郁结证,肺脾有热,term_sheet2,1.0
痰气郁结证,雷头风(头痛伴有眼部症状),term_sheet2,1.0
痰气郁结证,鼻窦痰核,term_sheet2,1.0
痰气阻膈,中脘痈(上腹部痈肿),term_sheet2,1.0
痰气阻膈,痰气阻膈,term_sheet2,1.0
痰气阻膈,瘰疠(淋巴结核),term_sheet2,1.0
痰气阻膈,石瘿(甲状腺恶性肿瘤),term_sheet2,1.0
痰气阻膈,血热肠燥,term_sheet2,1.0
痰气阻膈,阴虚火炽,term_sheet2,1.0
痰气阻膈/痰气阻膈,痰气阻膈,term_sheet2,1.0
痰气阻膈证,中脘痈(上腹部痈肿),term_sheet2,1.0
痰气阻膈证,痰气阻膈,term_sheet2,1.0
痰气阻膈证,痰气阻膈证,term_sheet3_self,0.6
痰气阻膈证,痰气阻膈证,term_sheet4_self,0.6
痰气阻膈证,痰气阻膈证等,term_sheet3_self,0.6
痰气阻膈证,瘰疠(淋巴结核),term_sheet2,1.0
痰气阻膈证,石瘿(甲状腺恶性肿瘤),term_sheet2,1.0
痰气阻膈证,血热肠燥,term_sheet2,1.0
痰气阻膈证,阴虚火炽,term_sheet2,1.0
痰气阻膈证等,痰气阻膈证,term_sheet3_self,0.6
痰气阻膈证等,痰气阻膈证等,term_sheet3_self,0.6
痰气阻闭,痰气阻闭,term_sheet2,1.0
痰气阻闭,脾肾阳虚,term_sheet2,1.0
痰气阻闭/痰气阻闭,痰气阻闭,term_sheet2,1.0
痰气阻闭证,痰气阻闭证,term_sheet3_self,0.6
痰气阻闭证,痰气阻闭证,term_sheet4_self,0.6
痰气阻闭证,脾肾阳虚,term_sheet2,1.0
痰浊,心腹痛,term_sheet2,1.0
痰浊,热闭,term_sheet2,1.0
痰浊,痰浊,term_sheet2,1.0
痰浊,痰浊,term_sheet3_self,0.6
痰浊,痰浊,term_sheet4_self,0.6
痰浊,锐器伤,term_sheet2,1.0
痰浊,鼻痈,term_sheet2,1.0
痰浊/痰浊,痰浊,term_sheet2,1.0
痰浊上蒙,宗气内虚,term_sheet2,1.0
痰浊上蒙,痰浊上蒙,term_sheet2,1.0
痰浊上蒙/痰浊上蒙,痰浊上蒙,term_sheet2,1.0
痰浊上蒙证,宗气内虚,term_sheet2,1.0
痰浊上蒙证,痰浊上蒙证,term_sheet3_self,0.6
痰浊上蒙证,痰浊上蒙证,term_sheet4_self,0.6
痰浊停滞,寒湿下注,term_sheet2,1.0
痰浊停滞,痰浊停滞,term_sheet2,1.0
痰浊停滞,痰浊停滞,term_sheet3_self,0.6
痰浊停滞,痰浊停滞,term_sheet4_self,0.6
痰浊停滞,痰浊停滞等,term_sheet3_self,0.6
痰浊停滞/痰浊停滞,痰浊停滞,term_sheet2,1.0
痰浊停滞等,痰浊停滞,term_sheet3_self,0.6
痰浊停滞等,痰浊停滞等,term_sheet3_self,0.6
痰浊内停,婴儿夜啼,term_sheet2,1.0
痰浊内停,痰浊内停,term_sheet2,1.0
痰浊内停/痰浊内停,痰浊内停,term_sheet2,1.0
痰浊内停证,婴儿夜啼,term_sheet2,1.0
痰浊内停证,痰浊内停证,term_sheet3_self,0.6
痰浊内停证,痰浊内停证,term_sheet4_self,0.6
痰浊凝滞,痰浊凝滞,term_sheet2,1.0
痰浊凝滞/痰浊凝滞,痰浊凝滞,term_sheet2,1.0
痰浊凝滞证,痰浊凝滞,term_sheet2,1.0
痰浊凝滞证,痰浊凝滞证,term_sheet3_self,0.6
痰浊凝滞证,痰浊凝滞证,term_sheet4_self,0.6
痰浊凝结,痰浊凝结,term_sheet2,1.0
痰浊凝结/痰浊凝结,痰浊凝结,term_sheet2,1.0
痰浊凝结证,痰浊凝结,term_sheet2,1.0
痰浊凝结证,痰浊凝结证,term_sheet3_self,0.6
痰浊凝结证,痰浊凝结证,term_sheet4_self,0.6
痰浊凝聚,痰浊凝聚,term_sheet2,1.0
痰浊凝聚,银汞合金损害(现代医学概念),term_sheet2,1.0
痰浊凝聚/痰浊凝聚,痰浊凝聚,term_sheet2,1.0
痰浊凝聚证,痰浊凝聚,term_sheet2,1.0
痰浊凝聚证,痰浊凝聚证,term_sheet3_self,0.6
痰浊凝聚证,痰浊凝聚证,term_sheet4_self,0.6
痰浊凝聚证,痰浊凝聚证等,term_sheet3_self,0.6
痰浊凝聚证,银汞合金损害(现代医学概念),term_sheet2,1.0
痰浊凝聚证等,痰浊凝聚证,term_sheet3_self,0.6
痰浊凝聚证等,痰浊凝聚证等,term_sheet3_self,0.6
痰浊固结,痰浊固结,term_sheet2,1.0
痰浊固结/痰浊固结,痰浊固结,term_sheet2,1.0
痰浊固结证,痰浊固结,term_sheet2,1.0
痰浊固结证,痰浊固结证,term_sheet3_self,0.6
痰浊固结证,痰浊固结证,term_sheet4_self,0.6
痰浊壅肺,痰浊壅肺,term_sheet2,1.0
痰浊壅肺/痰浊壅肺,痰浊壅肺,term_sheet2,1.0
痰浊壅肺证,痰浊壅肺,term_sheet2,1.0
痰浊壅肺证,痰浊壅肺证,term_sheet3_self,0.6
痰浊壅肺证,痰浊壅肺证,term_sheet4_self,0.6
痰浊证,心腹痛,term_sheet2,1.0
痰浊证,热闭,term_sheet2,1.0
痰浊证,痰浊证,term_sheet3_self,0.6
痰浊证,痰浊证,term_sheet4_self,0.6
痰浊证,痰浊证等,term_sheet3_self,0.6
痰浊证等,痰浊证,term_sheet3_self,0.6
痰浊证等,痰浊证等,term_sheet3_self,0.6
痰浊阻心,痰浊阻心,term_sheet2,1.0
痰浊阻滞,心脾两虚,term_sheet2,1.0
痰浊阻滞,水气(水肿),term_sheet2,1.0
痰浊阻滞,痰浊阻滞,term_sheet2,1.0
痰浊阻滞,痰浊阻滞,term_sheet3_self,0.6
痰浊阻滞,瘀血内停,term_sheet2,1.0
痰浊阻滞/痰浊阻滞,痰浊阻滞,term_sheet2,1.0
痰浊阻滞证,心脾两虚,term_sheet2,1.0
痰浊阻滞证,水气(水肿),term_sheet2,1.0
痰浊阻滞证,痰浊阻滞,term_sheet2,1.0
痰浊阻滞证,痰浊阻滞证,term_sheet3_self,0.6
痰浊阻滞证,痰浊阻滞证,term_sheet4_self,0.6
痰浊阻滞证,瘀血内停,term_sheet2,1.0
痰浊阻肺,痰浊阻肺,term_sheet2,1.0
痰浊阻肺/痰浊阻肺,痰浊阻肺,term_sheet2,1.0
痰浊阻肺证,痰浊阻肺,term_sheet2,1.0
痰浊阻肺证,痰浊阻肺证,term_sheet3_self,0.6
痰浊阻肺证,痰浊阻肺证,term_sheet4_self,0.6
痰温阻滞,痰温阻滞,term_sheet2,1.0
痰温阻滞,痰温阻滞,term_sheet3_self,0.6
痰温阻滞,痰温阻滞,term_sheet4_self,0.6
痰温阻滞,痰湿阻滞,term_sheet2,1.0
痰温阻滞/痰湿阻滞,痰湿阻滞,term_sheet2,1.0
痰湿,痰湿,term_sheet2,1.0
痰湿,肺胀,term_sheet2,1.0
痰湿,脾虚气陷,term_sheet2,1.0
痰湿/痰湿,痰湿,term_sheet2,1.0
痰湿中阻,元气离散,term_sheet2,1.0
痰湿中阻,痰湿中阻,term_sheet2,1.0
痰湿中阻,肉瘿(甲状腺良性肿瘤),term_sheet2,1.0
痰湿中阻,胃热脾虚,term_sheet2,1.0
痰湿中阻/痰湿中阻,痰湿中阻,term_sheet2,1.0
痰湿中阻证,元气离散,term_sheet2,1.0
痰湿中阻证,痰湿中阻,term_sheet2,1.0
痰湿中阻证,痰湿中阻证,term_sheet3_self,0.6
痰湿中阻证,痰湿中阻证,term_sheet4_self,0.6
痰湿中阻证,痰湿中阻证等,term_sheet3_self,0.6
痰湿中阻证,肉瘿(甲状腺良性肿瘤),term_sheet2,1.0
痰湿中阻证,胃热脾虚,term_sheet2,1.0
痰湿中阻证等,痰湿中阻证,term_sheet3_self,0.6
痰湿中阻证等,痰湿中阻证等,term_sheet3_self,0.6
痰湿久郁,痰湿久郁,term_sheet2,1.0
痰湿久郁,痰湿久郁,term_sheet3_self,0.6
痰湿久郁,痰湿久郁,term_sheet4_self,0.6
痰湿久郁,痰湿久郁等,term_sheet3_self,0.6
痰湿久郁,风热化燥,term_sheet2,1.0
痰湿久郁/痰湿久郁,痰湿久郁,term_sheet2,1.0
痰湿久郁等,痰湿久郁,term_sheet3_self,0.6
痰湿久郁等,痰湿久郁等,term_sheet3_self,0.6
痰湿内停,心肺气虚,term_sheet2,1.0
痰湿内停,痰湿内停,term_sheet2,1.0
痰湿内停,酒厥,term_sheet2,1.0
痰湿内停/痰湿内停,痰湿内停,term_sheet2,1.0
痰湿内停证,心肺气虚,term_sheet2,1.0
痰湿内停证,痰湿内停证,term_sheet3_self,0.6
痰湿内停证,痰湿内停证,term_sheet4_self,0.6
痰湿内停证,酒厥,term_sheet2,1.0
痰湿内壅,气虚不固,term_sheet2,1.0
痰湿内壅,气衰血枯,term_sheet2,1.0
痰湿内壅,痰湿内壅,term_sheet2,1.0
痰湿内壅/痰湿内壅,痰湿内壅,term_sheet2,1.0
痰湿内壅证,气虚不固,term_sheet2,1.0
痰湿内壅证,气衰血枯,term_sheet2,1.0
痰湿内壅证,痰湿内壅,term_sheet2,1.0
痰湿内壅证,痰湿内壅证,term_sheet3_self,0.6
痰湿内壅证,痰湿内壅证,term_sheet4_self,0.6
痰湿内盛,痰湿内盛,term_sheet2,1.0
痰湿内盛,痰湿内盛,term_sheet3_self,0.6
痰湿内盛,痰湿内盛,term_sheet4_self,0.6
痰湿内盛,风寒表证,term_sheet2,1.0
痰湿内盛/痰湿内盛,痰湿内盛,term_sheet2,1.0
痰湿内盛证,痰湿内盛证,term_sheet3_self,0.6
痰湿内盛证,痰湿内盛证,term_sheet4_self,0.6
痰湿内盛证,风寒表证,term_sheet2,1.0
痰湿内蕴,痰湿内停,term_sheet2,1.0
痰湿内蕴,金痞(眼睑肿胀),term_sheet2,1.0
痰湿内蕴/痰湿内停,痰湿内停,term_sheet2,1.0
痰湿内蕴证,痰湿内蕴证,term_sheet3_self,0.6
痰湿内蕴证,痰湿内蕴证,term_sheet4_self,0.6
痰湿内蕴证,金痞(眼睑肿胀),term_sheet2,1.0
痰湿内阻,水气,term_sheet2,1.0
痰湿内阻,水气病,term_sheet2,1.0
痰湿内阻,火毒炽盛,term_sheet2,1.0
痰湿内阻,痰湿内阻,term_sheet2,1.0
痰湿内阻,白喉,term_sheet2,1.0
痰湿内阻,精索肺吸虫,term_sheet2,1.0
痰湿内阻,精索肺吸虫病,term_sheet2,1.0
痰湿内阻,血分热盛,term_sheet2,1.0
痰湿内阻/痰湿内阻,痰湿内阻,term_sheet2,1.0
痰湿内阻证,水气,term_sheet2,1.0
痰湿内阻证,水气病,term_sheet2,1.0
痰湿内阻证,火毒炽盛,term_sheet2,1.0
痰湿内阻证,痰湿内阻证,term_sheet3_self,0.6
痰湿内阻证,痰湿内阻证,term_sheet4_self,0.6
痰湿内阻证,痰湿内阻证等,term_sheet3_self,0.6
痰湿内阻证,白喉,term_sheet2,1.0
痰湿内阻证,精索肺吸虫,term_sheet2,1.0
痰湿内阻证,精索肺吸虫病,term_sheet2,1.0
痰湿内阻证,血分热盛,term_sheet2,1.0
痰湿内阻证等,痰湿内阻证,term_sheet3_self,0.6
痰湿内阻证等,痰湿内阻证等,term_sheet3_self,0.6
痰湿凝滞,痰湿凝滞,term_sheet2,1.0
痰湿凝滞/痰湿凝滞,痰湿凝滞,term_sheet2,1.0
痰湿凝滞证,痰湿凝滞,term_sheet2,1.0
痰湿凝滞证,痰湿凝滞证,term_sheet3_self,0.6
痰湿凝滞证,痰湿凝滞证,term_sheet4_self,0.6
痰湿凝结,痰湿凝结,term_sheet2,1.0
痰湿凝结/痰湿凝结,痰湿凝结,term_sheet2,1.0
痰湿凝结证,痰湿凝结,term_sheet2,1.0
痰湿凝结证,痰湿凝结证,term_sheet3_self,0.6
痰湿凝结证,痰湿凝结证,term_sheet4_self,0.6
痰湿壅肺,手足癣,term_sheet2,1.0
痰湿壅肺,痰湿壅肺,term_sheet2,1.0
痰湿壅肺,阴疽(慢性溃疡),term_sheet2,1.0
痰湿壅肺/痰湿壅肺,痰湿壅肺,term_sheet2,1.0
痰湿壅肺证,手足癣,term_sheet2,1.0
痰湿壅肺证,痰湿壅肺,term_sheet2,1.0
痰湿壅肺证,痰湿壅肺证,term_sheet3_self,0.6
痰湿壅肺证,痰湿壅肺证,term_sheet4_self,0.6
痰湿壅肺证,阴疽(慢性溃疡),term_sheet2,1.0
痰湿引起的肿胀,痰肿(痰湿引起的肿胀),term_sheet2,1.0
痰湿泛耳,乳泣(非哺乳期乳汁分泌),term_sheet2,1.0
痰湿泛耳,痰湿泛耳,term_sheet2,1.0
痰湿泛耳/痰湿泛耳,痰湿泛耳,term_sheet2,1.0
痰湿泛耳证,乳泣(非哺乳期乳汁分泌),term_sheet2,1.0
痰湿泛耳证,痰湿泛耳证,term_sheet3_self,0.6
痰湿泛耳证,痰湿泛耳证,term_sheet4_self,0.6
痰湿流注,痰湿流注,term_sheet2,1.0
痰湿流注,痰湿流注,term_sheet4_self,0.6
痰湿流注/痰湿流注,痰湿流注,term_sheet2,1.0
痰湿流注证,痰湿流注,term_sheet2,1.0
痰湿流注证,痰湿流注证,term_sheet3_self,0.6
痰湿流注证,痰湿流注证,term_sheet4_self,0.6
痰湿流注证,痰湿流注证等,term_sheet3_self,0.6
痰湿流注证等,痰湿流注证,term_sheet3_self,0.6
痰湿流注证等,痰湿流注证等,term_sheet3_self,0.6
痰湿犯头,外感湿邪,term_sheet2,1.0
痰湿犯头,痰湿犯头,term_sheet2,1.0
痰湿犯头,痰火闭窍,term_sheet2,1.0
痰湿犯头,腔坏死性病变,term_sheet2,1.0
痰湿犯头/痰湿犯头,痰湿犯头,term_sheet2,1.0
痰湿犯头证,外感湿邪,term_sheet2,1.0
痰湿犯头证,痰湿犯头证,term_sheet3_self,0.6
痰湿犯头证,痰湿犯头证,term_sheet4_self,0.6
痰湿犯头证,痰湿犯头证等,term_sheet3_self,0.6
痰湿犯头证,痰火闭窍,term_sheet2,1.0
痰湿犯头证,腔坏死性病变,term_sheet2,1.0
痰湿犯头证等,痰湿犯头证,term_sheet3_self,0.6
痰湿犯头证等,痰湿犯头证等,term_sheet3_self,0.6
痰湿瘀滞,痰湿瘀滞,term_sheet2,1.0
痰湿瘀滞/痰湿瘀滞,痰湿瘀滞,term_sheet2,1.0
痰湿瘀滞证,痰湿瘀滞,term_sheet2,1.0
痰湿瘀滞证,痰湿瘀滞证,term_sheet3_self,0.6
痰湿瘀滞证,痰湿瘀滞证,term_sheet4_self,0.6
痰湿蕴肺,痰湿蕴肺,term_sheet2,1.0
痰湿蕴肺,胃强脾弱,term_sheet2,1.0
痰湿蕴肺/痰湿蕴肺,痰湿蕴肺,term_sheet2,1.0
痰湿蕴肺证,痰湿蕴肺,term_sheet2,1.0
痰湿蕴肺证,痰湿蕴肺证,term_sheet3_self,0.6
痰湿蕴肺证,痰湿蕴肺证,term_sheet4_self,0.6
痰湿蕴肺证,痰湿蕴肺证等,term_sheet3_self,0.6
痰湿蕴肺证,胃强脾弱,term_sheet2,1.0
痰湿蕴肺证等,痰湿蕴肺证,term_sheet3_self,0.6
痰湿蕴肺证等,痰湿蕴肺证等,term_sheet3_self,0.6
痰湿证,痰湿,term_sheet2,1.0
痰湿证,痰湿证,term_sheet3_self,0.6
痰湿证,痰湿证,term_sheet4_self,0.6
痰湿证,肺胀,term_sheet2,1.0
痰湿证,脾虚气陷,term_sheet2,1.0
痰湿郁结,痰郁(痰湿郁结),term_sheet2,1.0
痰湿阻滞,发颐(腮腺炎),term_sheet2,1.0
痰湿阻滞,痰湿阻滞,term_sheet2,1.0
痰湿阻滞,痰湿阻滞,term_sheet3_self,0.6
痰湿阻滞,痰湿阻滞,term_sheet4_self,0.6
痰湿阻滞/痰湿阻滞,痰湿阻滞,term_sheet2,1.0
痰湿阻滞证,发颐(腮腺炎),term_sheet2,1.0
痰湿阻滞证,痰湿阻滞,term_sheet2,1.0
痰湿阻滞证,痰湿阻滞证,term_sheet3_self,0.6
痰湿阻滞证,痰湿阻滞证,term_sheet4_self,0.6
痰湿阻络,哮喘后期,term_sheet2,1.0
痰湿阻络,痰湿阻络,term_sheet2,1.0
痰湿阻络/痰湿阻络,痰湿阻络,term_sheet2,1.0
痰湿阻络证,哮喘后期,term_sheet2,1.0
痰湿阻络证,痰湿阻络证,term_sheet3_self,0.6
痰湿阻络证,痰湿阻络证,term_sheet4_self,0.6
痰湿阻遏,痰湿阻遏,term_sheet2,1.0
痰湿阻遏,癌瘤,term_sheet2,1.0
痰湿阻遏/痰湿阻遏,痰湿阻遏,term_sheet2,1.0
痰湿阻遏证,痰湿阻遏证,term_sheet3_self,0.6
痰湿阻遏证,痰湿阻遏证,term_sheet4_self,0.6
痰湿阻遏证,痰湿阻遏证等,term_sheet3_self,0.6
痰湿阻遏证,癌瘤,term_sheet2,1.0
痰湿阻遏证等,痰湿阻遏证,term_sheet3_self,0.6
痰湿阻遏证等,痰湿阻遏证等,term_sheet3_self,0.6
痰滑易咳,痰滑易咳,term_sheet1,1.0
痰火上扰,痰火上扰,term_sheet2,1.0
痰火上扰/痰火上扰,痰火上扰,term_sheet2,1.0
痰火上扰证,痰火上扰,term_sheet2,1.0
痰火上扰证,痰火上扰证,term_sheet3_self,0.6
痰火上扰证,痰火上扰证,term_sheet4_self,0.6
痰火互结,痰火互结,term_sheet2,1.0
痰火互结,面风痛(面部疼痛),term_sheet2,1.0
痰火互结/痰火互结,痰火互结,term_sheet2,1.0
痰火互结证,痰火互结证,term_sheet3_self,0.6
痰火互结证,痰火互结证,term_sheet4_self,0.6
痰火互结证,面风痛(面部疼痛),term_sheet2,1.0
痰火内盛,痰火内盛,term_sheet2,1.0
痰火内盛,近视,term_sheet2,1.0
痰火内盛/痰火内盛,痰火内盛,term_sheet2,1.0
痰火内盛证,痰火内盛证,term_sheet3_self,0.6
